File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_PET_500m_doy2013273_aid0001,PET_500m,aid0001,2013-09-30,1792.0,23.4,47.0,"(23.4,47.0)",39.3560826,6.0685111,36.8268268,43.0,47.0,41.4,31.2,38.1
MOD16A2GF_006_PET_500m_doy2013281_aid0001,PET_500m,aid0001,2013-10-08,1792.0,23.6,50.5,"(23.6,50.5)",37.6699219,6.8882287,47.4476946,42.8,50.5,40.9,23.6,32.4
MOD16A2GF_006_PET_500m_doy2013289_aid0001,PET_500m,aid0001,2013-10-16,1792.0,25.2,60.4,"(25.2,60.4)",42.8203683,9.691846,93.9318787,50.6,60.4,49.3,25.2,32.2
MOD16A2GF_006_PET_500m_doy2013297_aid0001,PET_500m,aid0001,2013-10-24,1792.0,27.5,56.4,"(27.5,56.4)",43.1758371,8.3820933,70.2594887,51.5,56.4,43.5,27.5,37.5
MOD16A2GF_006_PET_500m_doy2013305_aid0001,PET_500m,aid0001,2013-11-01,1792.0,27.6,55.8,"(27.6,55.8)",43.4693638,7.5485611,56.9807746,50.6,55.8,42.5,27.6,37.4
MOD16A2GF_006_PET_500m_doy2013313_aid0001,PET_500m,aid0001,2013-11-09,1792.0,34.5,71.6,"(34.5,71.6)",63.0680246,7.2262796,52.2191171,66.5,71.6,65.2,57.5,62.9
MOD16A2GF_006_PET_500m_doy2013321_aid0001,PET_500m,aid0001,2013-11-17,1792.0,28.1,51.3,"(28.1,51.3)",43.7045759,3.3880668,11.4789969,45.7,49.7,44.5,38.5,42.8
MOD16A2GF_006_PET_500m_doy2013329_aid0001,PET_500m,aid0001,2013-11-25,1792.0,29.8,60.8,"(29.8,60.8)",44.0275112,10.0433262,100.8684005,55.1,60.8,35.4,29.8,35.1
MOD16A2GF_006_PET_500m_doy2013337_aid0001,PET_500m,aid0001,2013-12-03,1792.0,30.6,60.7,"(30.6,60.7)",41.0379464,7.0090718,49.1270869,48.2,60.7,36.2,30.6,35.9
MOD16A2GF_006_PET_500m_doy2013345_aid0001,PET_500m,aid0001,2013-12-11,1792.0,33.9,65.4,"(33.9,65.4)",40.7166853,4.156234,17.2742808,42.5,47.9,39.2,33.9,38.9
MOD16A2GF_006_PET_500m_doy2013353_aid0001,PET_500m,aid0001,2013-12-19,1792.0,39.2,74.2,"(39.2,74.2)",68.3236607,6.722139,45.1871522,71.3,73.7,70.5,67.3,69.7
MOD16A2GF_006_PET_500m_doy2013361_aid0001,PET_500m,aid0001,2013-12-27,1792.0,19.0,38.3,"(19.0,38.3)",33.3986607,2.0786673,4.3208576,34.3,34.9,34.0,31.8,33.3
MOD16A2GF_006_PET_500m_doy2014001_aid0001,PET_500m,aid0001,2014-01-01,1792.0,23.6,54.8,"(23.6,54.8)",44.1176339,3.8762255,15.0251243,46.2,46.9,45.9,40.7,44.0
MOD16A2GF_006_PET_500m_doy2014009_aid0001,PET_500m,aid0001,2014-01-09,1792.0,35.2,56.0,"(35.2,56.0)",45.5228795,1.8833507,3.54701,46.5,47.5,46.2,42.3,44.8
MOD16A2GF_006_PET_500m_doy2014017_aid0001,PET_500m,aid0001,2014-01-17,1792.0,63.5,76.1,"(63.5,76.1)",71.1055246,1.3031502,1.6982005,71.9,73.1,71.4,68.4,70.5
MOD16A2GF_006_PET_500m_doy2014025_aid0001,PET_500m,aid0001,2014-01-25,1792.0,65.9,82.9,"(65.9,82.9)",75.2512835,1.6311828,2.6607573,76.3,79.1,75.8,71.6,74.4
MOD16A2GF_006_PET_500m_doy2014033_aid0001,PET_500m,aid0001,2014-02-02,1792.0,60.9,75.3,"(60.9,75.3)",69.3606027,1.6378303,2.682488,70.4,72.7,69.8,65.9,68.6
MOD16A2GF_006_PET_500m_doy2014041_aid0001,PET_500m,aid0001,2014-02-10,1792.0,47.0,62.9,"(47.0,62.9)",55.0108259,1.92199,3.6940457,56.4,60.0,55.7,50.2,53.9
MOD16A2GF_006_PET_500m_doy2014049_aid0001,PET_500m,aid0001,2014-02-18,1792.0,30.6,62.8,"(30.6,62.8)",41.4605469,6.1666632,38.0277347,42.625,49.6,40.45,30.6,37.8
MOD16A2GF_006_PET_500m_doy2014057_aid0001,PET_500m,aid0001,2014-02-26,1792.0,26.9,56.4,"(26.9,56.4)",38.525558,5.8210167,33.8842352,42.5,53.1,36.5,26.9,35.3
MOD16A2GF_006_PET_500m_doy2014065_aid0001,PET_500m,aid0001,2014-03-06,1792.0,37.9,59.5,"(37.9,59.5)",51.0905134,2.5757626,6.6345529,52.4,54.6,51.9,48.7,50.9
MOD16A2GF_006_PET_500m_doy2014073_aid0001,PET_500m,aid0001,2014-03-14,1792.0,46.3,61.5,"(46.3,61.5)",51.9262835,1.430248,2.0456094,52.6,54.0,52.1,49.9,51.5
MOD16A2GF_006_PET_500m_doy2014081_aid0001,PET_500m,aid0001,2014-03-22,1792.0,30.5,54.2,"(30.5,54.2)",37.4073103,2.2999556,5.2897959,38.6,41.9,37.0,33.2,36.4
MOD16A2GF_006_PET_500m_doy2014089_aid0001,PET_500m,aid0001,2014-03-30,1792.0,23.6,64.4,"(23.6,64.4)",44.1239955,3.029972,9.18073,45.3,46.9,44.8,41.8,43.9
MOD16A2GF_006_PET_500m_doy2014097_aid0001,PET_500m,aid0001,2014-04-07,1792.0,20.2,49.5,"(20.2,49.5)",38.5938058,2.2952276,5.2680699,39.4,40.8,39.1,36.9,38.4
MOD16A2GF_006_PET_500m_doy2014105_aid0001,PET_500m,aid0001,2014-04-15,1792.0,16.6,42.3,"(16.6,42.3)",21.8393415,4.5237886,20.4646632,21.4,23.5,20.4,16.9,19.6
MOD16A2GF_006_PET_500m_doy2014113_aid0001,PET_500m,aid0001,2014-04-23,1792.0,16.5,35.4,"(16.5,35.4)",24.5505022,2.3949234,5.7356582,26.2,30.9,24.6,18.3,23.0
MOD16A2GF_006_PET_500m_doy2014121_aid0001,PET_500m,aid0001,2014-05-01,1792.0,28.1,41.8,"(28.1,41.8)",33.4993862,1.7056186,2.9091347,34.5,37.0,33.7,29.3,32.4
MOD16A2GF_006_PET_500m_doy2014129_aid0001,PET_500m,aid0001,2014-05-09,1792.0,18.9,35.8,"(18.9,35.8)",28.1369978,2.0334476,4.1349091,29.7,34.1,28.4,22.8,26.7
MOD16A2GF_006_PET_500m_doy2014137_aid0001,PET_500m,aid0001,2014-05-17,1792.0,11.5,30.4,"(11.5,30.4)",21.6239397,4.965096,24.652178,25.3,30.4,23.9,11.5,15.7
MOD16A2GF_006_PET_500m_doy2014145_aid0001,PET_500m,aid0001,2014-05-25,1792.0,11.0,29.6,"(11.0,29.6)",21.0185826,1.974117,3.8971379,22.5,26.7,21.3,16.4,19.7
MOD16A2GF_006_PET_500m_doy2014153_aid0001,PET_500m,aid0001,2014-06-02,1792.0,16.1,26.7,"(16.1,26.7)",21.9713728,1.4132231,1.9971995,23.2,26.7,22.1,17.2,20.8
MOD16A2GF_006_PET_500m_doy2014161_aid0001,PET_500m,aid0001,2014-06-10,1792.0,13.7,32.1,"(13.7,32.1)",21.9621094,3.5696918,12.7426993,25.1,32.1,22.4,13.7,18.9
MOD16A2GF_006_PET_500m_doy2014169_aid0001,PET_500m,aid0001,2014-06-18,1792.0,13.7,29.1,"(13.7,29.1)",19.4228795,2.1392878,4.5765524,21.2,25.6,19.4,13.7,18.1
MOD16A2GF_006_PET_500m_doy2014177_aid0001,PET_500m,aid0001,2014-06-26,1792.0,23.1,30.8,"(23.1,30.8)",25.9535156,1.2570644,1.5802109,27.1,30.4,26.0,23.1,24.8
MOD16A2GF_006_PET_500m_doy2014185_aid0001,PET_500m,aid0001,2014-07-04,1792.0,16.1,27.0,"(16.1,27.0)",20.1882813,1.9135697,3.6617488,21.8,25.7,19.5,16.1,18.8
MOD16A2GF_006_PET_500m_doy2014193_aid0001,PET_500m,aid0001,2014-07-12,1792.0,20.3,31.3,"(20.3,31.3)",24.0650112,1.465442,2.1475202,25.2,28.1,24.5,20.3,22.9
MOD16A2GF_006_PET_500m_doy2014201_aid0001,PET_500m,aid0001,2014-07-20,1792.0,21.9,29.9,"(21.9,29.9)",25.4518973,1.2946088,1.676012,26.5,29.4,25.5,21.9,24.5
MOD16A2GF_006_PET_500m_doy2014209_aid0001,PET_500m,aid0001,2014-07-28,1792.0,26.2,37.9,"(26.2,37.9)",30.3400112,1.6463164,2.7103578,31.5,35.2,30.6,26.2,29.0
MOD16A2GF_006_PET_500m_doy2014217_aid0001,PET_500m,aid0001,2014-08-05,1792.0,26.0,36.6,"(26.0,36.6)",30.7393415,1.6736396,2.8010694,32.1,35.4,31.0,26.0,29.5
MOD16A2GF_006_PET_500m_doy2014225_aid0001,PET_500m,aid0001,2014-08-13,1792.0,24.8,34.3,"(24.8,34.3)",28.5881696,1.3295804,1.7677841,29.5,31.7,28.8,24.8,27.6
MOD16A2GF_006_PET_500m_doy2014233_aid0001,PET_500m,aid0001,2014-08-21,1792.0,39.1,46.6,"(39.1,46.6)",42.3507813,0.6980837,0.4873208,42.7,43.7,42.3,41.0,42.0
MOD16A2GF_006_PET_500m_doy2014241_aid0001,PET_500m,aid0001,2014-08-29,1792.0,26.5,36.7,"(26.5,36.7)",30.6436942,1.2148148,1.475775,31.3,33.1,30.7,28.3,30.1
MOD16A2GF_006_PET_500m_doy2014249_aid0001,PET_500m,aid0001,2014-09-06,1792.0,39.5,49.4,"(39.5,49.4)",44.4790179,1.3172218,1.7350731,45.5,48.3,44.3,40.8,43.5
MOD16A2GF_006_PET_500m_doy2014257_aid0001,PET_500m,aid0001,2014-09-14,1792.0,34.9,45.3,"(34.9,45.3)",39.8781808,0.928215,0.8615831,40.4,41.9,40.0,37.9,39.4
MOD16A2GF_006_PET_500m_doy2014265_aid0001,PET_500m,aid0001,2014-09-22,1792.0,15.8,39.3,"(15.8,39.3)",27.4718192,3.9372184,15.5016891,31.5,39.3,25.9,15.8,24.7
MOD16A2GF_006_PET_500m_doy2014273_aid0001,PET_500m,aid0001,2014-09-30,1792.0,31.4,45.7,"(31.4,45.7)",37.0531808,2.7820436,7.7397667,39.4,45.7,37.1,31.4,34.9
MOD16A2GF_006_PET_500m_doy2014281_aid0001,PET_500m,aid0001,2014-10-08,1792.0,54.6,66.3,"(54.6,66.3)",61.5535714,1.8046222,3.2566614,63.1,66.3,62.1,55.2,59.9
MOD16A2GF_006_PET_500m_doy2014289_aid0001,PET_500m,aid0001,2014-10-16,1792.0,38.0,54.9,"(38.0,54.9)",46.6910714,2.3604367,5.5716614,48.3,52.8,47.3,41.0,45.3
MOD16A2GF_006_PET_500m_doy2014297_aid0001,PET_500m,aid0001,2014-10-24,1792.0,34.4,66.1,"(34.4,66.1)",61.2555804,1.4435981,2.0839756,61.9,63.5,61.4,59.2,60.8
MOD16A2GF_006_PET_500m_doy2014305_aid0001,PET_500m,aid0001,2014-11-01,1792.0,41.1,54.1,"(41.1,54.1)",47.7054688,1.0814349,1.1695013,48.4,50.0,47.8,45.2,47.1
MOD16A2GF_006_PET_500m_doy2014313_aid0001,PET_500m,aid0001,2014-11-09,1792.0,52.5,62.7,"(52.5,62.7)",59.3168527,1.434401,2.0575062,60.3,62.7,59.4,55.3,58.3
MOD16A2GF_006_PET_500m_doy2014321_aid0001,PET_500m,aid0001,2014-11-17,1792.0,38.2,61.7,"(38.2,61.7)",56.0698661,2.3204969,5.3847058,57.3,60.3,56.7,52.3,55.3
MOD16A2GF_006_PET_500m_doy2014329_aid0001,PET_500m,aid0001,2014-11-25,1792.0,32.6,66.1,"(32.6,66.1)",44.7739397,7.5514446,57.0243153,50.9,66.1,44.8,32.6,37.5
MOD16A2GF_006_PET_500m_doy2014337_aid0001,PET_500m,aid0001,2014-12-03,1792.0,33.4,70.7,"(33.4,70.7)",53.6605469,12.0037992,144.0911946,63.0,70.7,61.9,33.4,37.9
MOD16A2GF_006_PET_500m_doy2014345_aid0001,PET_500m,aid0001,2014-12-11,1792.0,33.4,68.9,"(33.4,68.9)",54.3975446,7.5104559,56.4069471,59.2,68.9,56.35,40.1,51.4
MOD16A2GF_006_PET_500m_doy2014353_aid0001,PET_500m,aid0001,2014-12-19,1792.0,22.9,54.4,"(22.9,54.4)",40.6223772,6.5151923,42.4477303,46.0,54.4,41.6,28.5,39.0
MOD16A2GF_006_PET_500m_doy2014361_aid0001,PET_500m,aid0001,2014-12-27,1792.0,14.7,31.0,"(14.7,31.0)",21.9154018,3.7209361,13.8453655,23.7,29.5,20.9,14.7,19.8
MOD16A2GF_006_PET_500m_doy2015001_aid0001,PET_500m,aid0001,2015-01-01,1792.0,37.8,59.8,"(37.8,59.8)",49.0803571,3.3652213,11.3247146,51.8,59.2,49.8,39.3,46.8
MOD16A2GF_006_PET_500m_doy2015009_aid0001,PET_500m,aid0001,2015-01-09,1792.0,50.5,75.0,"(50.5,75.0)",55.7344866,1.660251,2.7564334,56.5,58.0,56.1,53.8,55.4
MOD16A2GF_006_PET_500m_doy2015017_aid0001,PET_500m,aid0001,2015-01-17,1792.0,42.9,65.8,"(42.9,65.8)",57.4612165,2.3353546,5.4538809,58.7,60.8,58.1,55.0,57.2
MOD16A2GF_006_PET_500m_doy2015025_aid0001,PET_500m,aid0001,2015-01-25,1792.0,29.8,65.6,"(29.8,65.6)",50.2777344,6.5386617,42.7540969,55.5,65.6,52.8,29.8,44.5
MOD16A2GF_006_PET_500m_doy2015033_aid0001,PET_500m,aid0001,2015-02-02,1792.0,33.3,70.5,"(33.3,70.5)",53.3314174,11.3019569,127.7342306,62.7,70.5,59.7,33.3,39.575
MOD16A2GF_006_PET_500m_doy2015041_aid0001,PET_500m,aid0001,2015-02-10,1792.0,20.0,49.5,"(20.0,49.5)",33.762221,6.7063558,44.9752078,39.3,49.5,36.4,20.0,27.1
MOD16A2GF_006_PET_500m_doy2015049_aid0001,PET_500m,aid0001,2015-02-18,1792.0,26.5,62.9,"(26.5,62.9)",47.0933594,3.6577028,13.3787896,49.9,57.3,47.9,38.0,44.9
MOD16A2GF_006_PET_500m_doy2015057_aid0001,PET_500m,aid0001,2015-02-26,1792.0,31.4,74.0,"(31.4,74.0)",56.5803013,3.4073937,11.6103318,58.3,62.3,57.5,51.4,55.3
MOD16A2GF_006_PET_500m_doy2015065_aid0001,PET_500m,aid0001,2015-03-06,1792.0,22.2,52.1,"(22.2,52.1)",31.1210938,5.9577073,35.494276,31.0,36.8,28.9,22.2,27.1
MOD16A2GF_006_PET_500m_doy2015073_aid0001,PET_500m,aid0001,2015-03-14,1792.0,18.4,45.5,"(18.4,45.5)",25.9043527,5.6314668,31.7134186,29.1,39.8,24.0,18.4,21.4
MOD16A2GF_006_PET_500m_doy2015081_aid0001,PET_500m,aid0001,2015-03-22,1792.0,28.5,50.1,"(28.5,50.1)",37.6678013,2.9671219,8.8038126,39.8,45.8,37.6,29.2,35.5
MOD16A2GF_006_PET_500m_doy2015089_aid0001,PET_500m,aid0001,2015-03-30,1792.0,40.6,54.9,"(40.6,54.9)",46.3610491,1.9183619,3.6801123,48.0,52.6,46.35,40.6,44.9
MOD16A2GF_006_PET_500m_doy2015097_aid0001,PET_500m,aid0001,2015-04-07,1792.0,26.1,51.6,"(26.1,51.6)",42.5266183,2.8305197,8.0118417,44.2,46.9,43.0,37.4,41.4
MOD16A2GF_006_PET_500m_doy2015105_aid0001,PET_500m,aid0001,2015-04-15,1792.0,16.5,41.1,"(16.5,41.1)",30.3462054,3.6187549,13.0953874,32.9,39.2,30.9,22.3,28.6
MOD16A2GF_006_PET_500m_doy2015113_aid0001,PET_500m,aid0001,2015-04-23,1792.0,15.2,38.2,"(15.2,38.2)",25.7222098,6.6348031,44.0206116,31.4,38.2,28.7,15.2,18.0
MOD16A2GF_006_PET_500m_doy2015121_aid0001,PET_500m,aid0001,2015-05-01,1792.0,14.0,36.0,"(14.0,36.0)",24.6398438,5.9105646,34.9347741,29.3,36.0,27.0,14.0,17.6
MOD16A2GF_006_PET_500m_doy2015129_aid0001,PET_500m,aid0001,2015-05-09,1792.0,11.6,32.1,"(11.6,32.1)",17.5583147,4.9170097,24.1769844,21.5,32.1,15.7,11.6,13.8
MOD16A2GF_006_PET_500m_doy2015137_aid0001,PET_500m,aid0001,2015-05-17,1792.0,14.4,37.3,"(14.4,37.3)",25.1735491,6.2180247,38.6638316,30.4,37.3,27.8,14.4,18.2
MOD16A2GF_006_PET_500m_doy2015145_aid0001,PET_500m,aid0001,2015-05-25,1792.0,13.5,27.2,"(13.5,27.2)",18.3478237,2.2657696,5.1337118,20.2,24.6,18.4,13.5,17.2
MOD16A2GF_006_PET_500m_doy2015153_aid0001,PET_500m,aid0001,2015-06-02,1792.0,25.4,39.0,"(25.4,39.0)",29.0796317,1.8360792,3.3711867,30.7,35.4,28.7,25.4,27.5
MOD16A2GF_006_PET_500m_doy2015161_aid0001,PET_500m,aid0001,2015-06-10,1792.0,22.1,33.5,"(22.1,33.5)",25.0989955,1.6787635,2.8182468,26.7,31.2,24.9,22.1,23.6
MOD16A2GF_006_PET_500m_doy2015169_aid0001,PET_500m,aid0001,2015-06-18,1792.0,19.6,29.2,"(19.6,29.2)",22.9618304,1.9163199,3.6722819,24.8,29.2,23.1,19.6,21.1
MOD16A2GF_006_PET_500m_doy2015177_aid0001,PET_500m,aid0001,2015-06-26,1792.0,18.3,26.4,"(18.3,26.4)",21.4673549,1.7528994,3.0726564,23.0,26.4,21.7,18.3,19.8
MOD16A2GF_006_PET_500m_doy2015185_aid0001,PET_500m,aid0001,2015-07-04,1792.0,10.6,27.3,"(10.6,27.3)",14.3960938,2.4127258,5.8212459,15.9,21.0,14.1,10.6,12.3
MOD16A2GF_006_PET_500m_doy2015193_aid0001,PET_500m,aid0001,2015-07-12,1792.0,11.4,34.1,"(11.4,34.1)",17.936942,4.6717375,21.8251308,22.0,34.1,16.5,11.4,13.9
MOD16A2GF_006_PET_500m_doy2015201_aid0001,PET_500m,aid0001,2015-07-20,1792.0,19.8,31.5,"(19.8,31.5)",23.2267857,1.8671763,3.4863473,25.0,30.3,23.1,19.8,21.4
MOD16A2GF_006_PET_500m_doy2015209_aid0001,PET_500m,aid0001,2015-07-28,1792.0,31.0,39.3,"(31.0,39.3)",35.4140625,1.5202769,2.311242,36.8,39.3,35.7,31.0,34.0
MOD16A2GF_006_PET_500m_doy2015217_aid0001,PET_500m,aid0001,2015-08-05,1792.0,31.0,39.0,"(31.0,39.0)",35.0608259,1.4018184,1.9650949,36.2,39.0,35.2,31.0,33.9
MOD16A2GF_006_PET_500m_doy2015225_aid0001,PET_500m,aid0001,2015-08-13,1792.0,32.6,40.2,"(32.6,40.2)",36.2692522,1.2689272,1.6101762,37.2,40.2,36.1,32.6,35.2
MOD16A2GF_006_PET_500m_doy2015233_aid0001,PET_500m,aid0001,2015-08-21,1792.0,26.4,36.2,"(26.4,36.2)",30.7064732,1.3156266,1.7308733,31.6,34.3,30.7,27.1,29.8
MOD16A2GF_006_PET_500m_doy2015241_aid0001,PET_500m,aid0001,2015-08-29,1792.0,29.1,39.1,"(29.1,39.1)",33.2766183,1.0184488,1.0372379,33.8,35.3,33.3,31.3,32.8
MOD16A2GF_006_PET_500m_doy2015249_aid0001,PET_500m,aid0001,2015-09-06,1792.0,22.2,35.7,"(22.2,35.7)",28.4332589,2.0527662,4.2138492,29.8,33.2,29.0,23.8,27.4
MOD16A2GF_006_PET_500m_doy2015257_aid0001,PET_500m,aid0001,2015-09-14,1792.0,42.9,55.8,"(42.9,55.8)",50.0634487,1.4285076,2.0406339,50.7,52.2,50.2,48.2,49.7
MOD16A2GF_006_PET_500m_doy2015265_aid0001,PET_500m,aid0001,2015-09-22,1792.0,43.1,53.9,"(43.1,53.9)",48.825279,1.2744451,1.6242103,49.5,50.8,49.2,47.3,48.6
MOD16A2GF_006_PET_500m_doy2015273_aid0001,PET_500m,aid0001,2015-09-30,1792.0,21.3,42.8,"(21.3,42.8)",26.8352121,2.9863237,8.9181295,27.5,30.3,26.6,22.3,25.4
MOD16A2GF_006_PET_500m_doy2015281_aid0001,PET_500m,aid0001,2015-10-08,1792.0,19.4,42.5,"(19.4,42.5)",29.9574777,7.743674,59.9644865,39.3,42.5,24.9,19.4,24.0
MOD16A2GF_006_PET_500m_doy2015289_aid0001,PET_500m,aid0001,2015-10-16,1792.0,21.6,33.7,"(21.6,33.7)",25.8638393,1.8157755,3.2970406,26.7,28.9,26.2,23.0,25.2
MOD16A2GF_006_PET_500m_doy2015297_aid0001,PET_500m,aid0001,2015-10-24,1792.0,22.8,34.2,"(22.8,34.2)",26.6559152,1.4267176,2.035523,27.5,29.3,27.1,24.5,26.3
MOD16A2GF_006_PET_500m_doy2015305_aid0001,PET_500m,aid0001,2015-11-01,1792.0,20.9,32.8,"(20.9,32.8)",25.1132812,1.4367824,2.0643437,25.7,27.3,25.4,22.7,24.5
MOD16A2GF_006_PET_500m_doy2015313_aid0001,PET_500m,aid0001,2015-11-09,1792.0,23.1,49.9,"(23.1,49.9)",31.6128906,6.5248663,42.5738796,40.325,49.9,28.2,23.1,27.8
MOD16A2GF_006_PET_500m_doy2015321_aid0001,PET_500m,aid0001,2015-11-17,1792.0,29.3,62.5,"(29.3,62.5)",37.3089286,6.386129,40.7826435,42.6,55.7,34.0,29.3,33.6
MOD16A2GF_006_PET_500m_doy2015329_aid0001,PET_500m,aid0001,2015-11-25,1792.0,24.1,42.3,"(24.1,42.3)",29.3173549,1.5436416,2.3828294,29.5,29.7,29.2,28.3,29.0
MOD16A2GF_006_PET_500m_doy2015337_aid0001,PET_500m,aid0001,2015-12-03,1792.0,27.4,52.2,"(27.4,52.2)",41.1131138,2.0418449,4.1691305,41.9,43.1,41.5,39.6,40.975
MOD16A2GF_006_PET_500m_doy2015345_aid0001,PET_500m,aid0001,2015-12-11,1792.0,29.0,66.7,"(29.0,66.7)",54.6166295,2.7277861,7.4408172,55.6,56.8,55.2,53.1,54.6
MOD16A2GF_006_PET_500m_doy2015353_aid0001,PET_500m,aid0001,2015-12-19,1792.0,26.2,56.3,"(26.2,56.3)",39.1166295,3.5686182,12.735036,40.3,44.5,38.0,33.3,37.5
MOD16A2GF_006_PET_500m_doy2015361_aid0001,PET_500m,aid0001,2015-12-27,1792.0,14.5,29.8,"(14.5,29.8)",18.0265067,1.170873,1.3709436,18.3,18.9,18.1,17.3,17.9
MOD16A2GF_006_PET_500m_doy2016001_aid0001,PET_500m,aid0001,2016-01-01,1792.0,26.6,60.9,"(26.6,60.9)",33.184654,3.6851875,13.5806071,33.0,34.8,32.9,29.8,31.7
MOD16A2GF_006_PET_500m_doy2016009_aid0001,PET_500m,aid0001,2016-01-09,1792.0,29.2,62.9,"(29.2,62.9)",42.2120536,6.7828006,46.0063837,49.0,62.9,39.2,29.2,38.1
MOD16A2GF_006_PET_500m_doy2016017_aid0001,PET_500m,aid0001,2016-01-17,1792.0,63.5,80.1,"(63.5,80.1)",72.9657366,2.201787,4.8478662,74.6,76.4,73.6,68.4,72.1
MOD16A2GF_006_PET_500m_doy2016025_aid0001,PET_500m,aid0001,2016-01-25,1792.0,53.3,70.5,"(53.3,70.5)",62.0625,1.8051606,3.2586049,63.1,65.1,62.8,59.6,61.7
MOD16A2GF_006_PET_500m_doy2016033_aid0001,PET_500m,aid0001,2016-02-02,1792.0,27.3,59.9,"(27.3,59.9)",39.6779576,9.0135476,81.2440398,51.2,59.9,34.9,27.3,32.5
MOD16A2GF_006_PET_500m_doy2016041_aid0001,PET_500m,aid0001,2016-02-10,1792.0,25.5,58.1,"(25.5,58.1)",39.1440848,9.1955018,84.557253,48.8,58.1,39.7,25.5,30.3
MOD16A2GF_006_PET_500m_doy2016049_aid0001,PET_500m,aid0001,2016-02-18,1792.0,20.9,52.2,"(20.9,52.2)",30.0386719,7.5902226,57.6114788,34.025,47.2,26.2,20.9,25.1
MOD16A2GF_006_PET_500m_doy2016057_aid0001,PET_500m,aid0001,2016-02-26,1792.0,25.2,63.8,"(25.2,63.8)",38.1897879,9.4673123,89.6300017,47.625,63.8,36.0,25.2,29.2
MOD16A2GF_006_PET_500m_doy2016065_aid0001,PET_500m,aid0001,2016-03-05,1792.0,30.0,62.8,"(30.0,62.8)",52.6606027,7.0057796,49.0809479,56.3,59.6,55.5,49.6,53.6
MOD16A2GF_006_PET_500m_doy2016073_aid0001,PET_500m,aid0001,2016-03-13,1792.0,29.6,60.7,"(29.6,60.7)",51.7645647,2.3842068,5.6844419,53.2,56.5,52.4,47.7,51.0
MOD16A2GF_006_PET_500m_doy2016081_aid0001,PET_500m,aid0001,2016-03-21,1792.0,40.4,53.1,"(40.4,53.1)",46.0454241,1.5153313,2.2962291,47.2,49.0,46.5,42.0,45.1
MOD16A2GF_006_PET_500m_doy2016089_aid0001,PET_500m,aid0001,2016-03-29,1792.0,42.5,57.9,"(42.5,57.9)",49.4111049,1.7800433,3.1685541,50.5,53.2,49.9,45.5,48.5
MOD16A2GF_006_PET_500m_doy2016097_aid0001,PET_500m,aid0001,2016-04-06,1792.0,35.2,62.0,"(35.2,62.0)",44.5282366,1.8498599,3.4219817,45.7,48.6,44.8,40.2,43.5
MOD16A2GF_006_PET_500m_doy2016105_aid0001,PET_500m,aid0001,2016-04-14,1792.0,43.0,55.0,"(43.0,55.0)",47.5387277,1.5091892,2.277652,48.5,51.3,47.7,43.7,46.5
MOD16A2GF_006_PET_500m_doy2016113_aid0001,PET_500m,aid0001,2016-04-22,1792.0,29.9,40.9,"(29.9,40.9)",33.7289621,1.4203061,2.0172695,34.6,36.6,33.8,29.9,32.7
MOD16A2GF_006_PET_500m_doy2016121_aid0001,PET_500m,aid0001,2016-04-30,1792.0,27.6,38.0,"(27.6,38.0)",31.8420759,1.3844536,1.9167118,32.9,36.0,31.7,27.6,30.7
MOD16A2GF_006_PET_500m_doy2016129_aid0001,PET_500m,aid0001,2016-05-08,1792.0,13.4,28.4,"(13.4,28.4)",20.7450335,1.8177289,3.3041383,22.4,26.5,20.2,16.7,19.3
MOD16A2GF_006_PET_500m_doy2016137_aid0001,PET_500m,aid0001,2016-05-16,1792.0,20.3,30.6,"(20.3,30.6)",23.3739955,1.6502246,2.7232412,24.9,28.8,23.2,20.3,21.9
MOD16A2GF_006_PET_500m_doy2016145_aid0001,PET_500m,aid0001,2016-05-24,1792.0,9.9,24.7,"(9.9,24.7)",17.1878348,2.3003123,5.2914368,19.1,23.2,17.2,11.1,15.9
MOD16A2GF_006_PET_500m_doy2016153_aid0001,PET_500m,aid0001,2016-06-01,1792.0,18.1,27.9,"(18.1,27.9)",21.8617188,1.4676599,2.1540256,23.2,26.7,21.7,18.1,20.6
MOD16A2GF_006_PET_500m_doy2016161_aid0001,PET_500m,aid0001,2016-06-09,1792.0,21.4,26.1,"(21.4,26.1)",23.1946429,0.6879011,0.4732079,23.7,25.2,23.2,21.4,22.675
MOD16A2GF_006_PET_500m_doy2016169_aid0001,PET_500m,aid0001,2016-06-17,1792.0,12.3,19.6,"(12.3,19.6)",15.4980469,1.3595978,1.8485062,16.7,19.6,15.3,12.3,14.4
MOD16A2GF_006_PET_500m_doy2016177_aid0001,PET_500m,aid0001,2016-06-25,1792.0,15.7,30.2,"(15.7,30.2)",24.7695871,2.2837294,5.2154199,26.525,30.2,24.7,18.8,23.4
MOD16A2GF_006_PET_500m_doy2016185_aid0001,PET_500m,aid0001,2016-07-03,1792.0,22.7,30.2,"(22.7,30.2)",26.1167969,1.2835942,1.6476141,27.3,30.2,26.1,22.7,24.9
MOD16A2GF_006_PET_500m_doy2016193_aid0001,PET_500m,aid0001,2016-07-11,1792.0,19.5,27.5,"(19.5,27.5)",22.7396763,1.5632621,2.4437885,24.2,27.5,22.6,19.5,21.3
