File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_ET_500m_doy2020033_aid0001,ET_500m,aid0001,2020-02-02,8386.0,-0.1,3.0,"(-0.1,3.0)",2.0998211,0.3239118,0.1049189,2.3,2.9,2.1,1.3,1.9
MOD16A2GF_006_ET_500m_doy2020041_aid0001,ET_500m,aid0001,2020-02-10,8386.0,0.9,3.8,"(0.9,3.8)",2.467088,0.27832,0.077462,2.6,3.0,2.5,1.9,2.3
MOD16A2GF_006_ET_500m_doy2020049_aid0001,ET_500m,aid0001,2020-02-18,8386.0,0.8,4.4,"(0.8,4.4)",3.0846172,0.4568262,0.2086902,3.4,4.4,3.1,2.0,2.7
MOD16A2GF_006_ET_500m_doy2020057_aid0001,ET_500m,aid0001,2020-02-26,8386.0,0.8,3.4,"(0.8,3.4)",2.3262461,0.3652071,0.1333762,2.6,3.4,2.3,1.1,2.0
MOD16A2GF_006_ET_500m_doy2020065_aid0001,ET_500m,aid0001,2020-03-05,8386.0,2.7,6.0,"(2.7,6.0)",4.157441,0.421263,0.1774625,4.4,5.1,4.1,3.2,3.9
MOD16A2GF_006_ET_500m_doy2020073_aid0001,ET_500m,aid0001,2020-03-13,8386.0,3.6,7.2,"(3.6,7.2)",5.2106725,0.6493236,0.4216211,5.7,7.0,5.3,3.6,4.8
MOD16A2GF_006_ET_500m_doy2020081_aid0001,ET_500m,aid0001,2020-03-21,8386.0,4.8,9.6,"(4.8,9.6)",6.8689721,0.9607729,0.9230845,7.6,9.4,7.0,4.8,6.3
MOD16A2GF_006_ET_500m_doy2020089_aid0001,ET_500m,aid0001,2020-03-29,8386.0,4.6,8.6,"(4.6,8.6)",6.6516694,0.8208892,0.673859,7.3,8.6,6.8,4.6,6.1
MOD16A2GF_006_ET_500m_doy2020097_aid0001,ET_500m,aid0001,2020-04-06,8386.0,6.7,11.0,"(6.7,11.0)",8.6962437,0.7363668,0.5422361,9.2,10.6,8.8,6.7,8.2
MOD16A2GF_006_ET_500m_doy2020105_aid0001,ET_500m,aid0001,2020-04-14,8386.0,7.1,13.5,"(7.1,13.5)",10.0797997,0.9337306,0.8718529,10.7,12.5,10.1,8.0,9.5
MOD16A2GF_006_ET_500m_doy2020113_aid0001,ET_500m,aid0001,2020-04-22,8386.0,8.7,14.5,"(8.7,14.5)",10.6151085,0.7863609,0.6183634,11.1,12.6,10.7,8.7,10.1
MOD16A2GF_006_ET_500m_doy2020121_aid0001,ET_500m,aid0001,2020-04-30,8386.0,11.6,23.4,"(11.6,23.4)",13.4869783,0.9237298,0.8532767,14.0,15.9,13.7,11.6,12.7
MOD16A2GF_006_ET_500m_doy2020129_aid0001,ET_500m,aid0001,2020-05-08,8386.0,10.0,25.8,"(10.0,25.8)",12.0055211,1.4350762,2.0594436,12.4,14.5,11.8,10.0,11.0
MOD16A2GF_006_ET_500m_doy2020137_aid0001,ET_500m,aid0001,2020-05-16,8386.0,10.5,26.4,"(10.5,26.4)",12.9127594,1.8687495,3.4922245,13.5,16.5,12.5,10.5,11.5
MOD16A2GF_006_ET_500m_doy2020145_aid0001,ET_500m,aid0001,2020-05-24,8386.0,12.5,39.7,"(12.5,39.7)",19.3110422,3.9550397,15.6423393,21.2,28.2,18.4,12.5,16.5
MOD16A2GF_006_ET_500m_doy2020153_aid0001,ET_500m,aid0001,2020-06-01,8386.0,16.9,50.9,"(16.9,50.9)",24.0402933,3.96341,15.7086185,25.7,32.7,23.5,16.9,21.0
MOD16A2GF_006_ET_500m_doy2020161_aid0001,ET_500m,aid0001,2020-06-09,8386.0,20.2,54.5,"(20.2,54.5)",30.6551872,5.1024281,26.0347722,33.9,44.2,30.0,20.2,27.0
MOD16A2GF_006_ET_500m_doy2020169_aid0001,ET_500m,aid0001,2020-06-17,8386.0,14.8,66.8,"(14.8,66.8)",39.3375745,8.4465458,71.3441367,45.8,62.6,38.8,17.7,34.5
MOD16A2GF_006_ET_500m_doy2020177_aid0001,ET_500m,aid0001,2020-06-25,8386.0,15.8,66.6,"(15.8,66.6)",37.5087288,8.0978277,65.5748129,43.675,58.7,36.6,16.5,32.8
MOD16A2GF_006_ET_500m_doy2020185_aid0001,ET_500m,aid0001,2020-07-03,8386.0,16.2,57.3,"(16.2,57.3)",30.5410446,4.9395211,24.3988686,33.5,42.8,30.0,18.0,27.3
MOD16A2GF_006_ET_500m_doy2020193_aid0001,ET_500m,aid0001,2020-07-11,8386.0,15.0,57.0,"(15.0,57.0)",31.3727284,5.9095277,34.9225176,34.5,45.0,31.2,17.0,27.5
MOD16A2GF_006_ET_500m_doy2020201_aid0001,ET_500m,aid0001,2020-07-19,8386.0,14.6,48.5,"(14.6,48.5)",24.4841164,4.6215787,21.3589893,26.6,34.8,24.5,14.6,21.1
MOD16A2GF_006_ET_500m_doy2020209_aid0001,ET_500m,aid0001,2020-07-27,8386.0,16.6,54.9,"(16.6,54.9)",24.3660029,4.421129,19.5463818,26.9,35.7,23.7,16.6,21.0
MOD16A2GF_006_ET_500m_doy2020217_aid0001,ET_500m,aid0001,2020-08-04,8386.0,12.7,60.3,"(12.7,60.3)",26.1580372,5.6438746,31.8533202,29.6,41.4,25.4,12.7,21.7
MOD16A2GF_006_ET_500m_doy2020225_aid0001,ET_500m,aid0001,2020-08-12,8386.0,14.3,43.5,"(14.3,43.5)",23.4897329,4.7012114,22.1013887,26.2,35.5,23.1,14.3,20.0
MOD16A2GF_006_ET_500m_doy2020233_aid0001,ET_500m,aid0001,2020-08-20,8386.0,12.0,48.8,"(12.0,48.8)",18.0730026,3.7511567,14.0711767,20.2,27.7,17.2,12.0,15.2
MOD16A2GF_006_ET_500m_doy2020241_aid0001,ET_500m,aid0001,2020-08-28,8386.0,6.6,32.7,"(6.6,32.7)",10.5788695,2.7079358,7.3329163,11.8,16.6,10.0,6.6,8.6
MOD16A2GF_006_ET_500m_doy2020249_aid0001,ET_500m,aid0001,2020-09-05,8386.0,6.4,40.2,"(6.4,40.2)",12.4514548,2.9049919,8.4389777,13.7,18.0,12.0,6.6,10.8
MOD16A2GF_006_ET_500m_doy2020257_aid0001,ET_500m,aid0001,2020-09-13,8386.0,8.6,34.6,"(8.6,34.6)",12.7661579,2.6754267,7.1579079,14.1,19.0,12.1,8.6,10.8
MOD16A2GF_006_ET_500m_doy2020265_aid0001,ET_500m,aid0001,2020-09-21,8386.0,7.5,23.8,"(7.5,23.8)",10.0100048,1.6652897,2.7731899,10.5,12.6,9.6,7.5,9.1
MOD16A2GF_006_ET_500m_doy2020273_aid0001,ET_500m,aid0001,2020-09-29,8386.0,5.3,18.0,"(5.3,18.0)",7.14145,1.318138,1.7374877,7.4,8.9,6.9,5.3,6.4
MOD16A2GF_006_ET_500m_doy2020281_aid0001,ET_500m,aid0001,2020-10-07,8386.0,4.1,15.7,"(4.1,15.7)",5.5048653,1.1922379,1.4214311,5.8,7.4,5.3,4.1,4.7
MOD16A2GF_006_ET_500m_doy2020289_aid0001,ET_500m,aid0001,2020-10-15,8386.0,2.1,11.9,"(2.1,11.9)",3.1070236,0.7913855,0.626291,3.3,4.3,3.0,2.1,2.6
MOD16A2GF_006_ET_500m_doy2020297_aid0001,ET_500m,aid0001,2020-10-23,8386.0,2.2,13.0,"(2.2,13.0)",3.1338779,0.8827051,0.7791683,3.4,4.4,2.9,2.2,2.7
MOD16A2GF_006_ET_500m_doy2020305_aid0001,ET_500m,aid0001,2020-10-31,8386.0,2.0,12.2,"(2.0,12.2)",2.9499165,0.7932749,0.6292851,3.1,4.0,2.8,2.0,2.5
MOD16A2GF_006_ET_500m_doy2020313_aid0001,ET_500m,aid0001,2020-11-08,8386.0,0.6,7.9,"(0.6,7.9)",1.7286907,0.5197962,0.2701881,1.8,2.4,1.6,0.8,1.4
MOD16A2GF_006_ET_500m_doy2020321_aid0001,ET_500m,aid0001,2020-11-16,8386.0,0.6,8.7,"(0.6,8.7)",1.4461841,0.6358312,0.4042813,1.6,2.3,1.3,0.6,1.1
MOD16A2GF_006_ET_500m_doy2020329_aid0001,ET_500m,aid0001,2020-11-24,8386.0,0.1,6.7,"(0.1,6.7)",0.7981875,0.5084256,0.2584966,0.9,1.5,0.7,0.1,0.5
MOD16A2GF_006_ET_500m_doy2020337_aid0001,ET_500m,aid0001,2020-12-02,8386.0,0.3,6.8,"(0.3,6.8)",1.1184474,0.5895359,0.3475526,1.2,1.9,1.0,0.3,0.7
MOD16A2GF_006_ET_500m_doy2020345_aid0001,ET_500m,aid0001,2020-12-10,8386.0,0.6,6.6,"(0.6,6.6)",1.1720129,0.483708,0.2339735,1.3,2.0,1.1,0.6,0.8
MOD16A2GF_006_ET_500m_doy2020353_aid0001,ET_500m,aid0001,2020-12-18,8386.0,0.5,6.7,"(0.5,6.7)",0.9690675,0.4916396,0.2417095,1.1,1.8,0.9,0.5,0.6
MOD16A2GF_006_ET_500m_doy2020361_aid0001,ET_500m,aid0001,2020-12-26,8386.0,0.2,5.4,"(0.2,5.4)",0.7901979,0.4232558,0.1791455,0.9,1.5,0.7,0.2,0.5
MOD16A2GF_006_ET_500m_doy2021001_aid0001,ET_500m,aid0001,2021-01-01,8386.0,1.3,1.7,"(1.3,1.7)",1.6255187,0.0703972,0.0049558,1.7,1.7,1.6,1.5,1.6
MOD16A2GF_006_ET_500m_doy2021009_aid0001,ET_500m,aid0001,2021-01-09,8386.0,1.6,1.9,"(1.6,1.9)",1.8360959,0.0699594,0.0048943,1.9,1.9,1.8,1.7,1.8
MOD16A2GF_006_ET_500m_doy2021017_aid0001,ET_500m,aid0001,2021-01-17,8386.0,1.2,1.7,"(1.2,1.7)",1.4570475,0.0666285,0.0044394,1.5,1.6,1.5,1.3,1.4
MOD16A2GF_006_ET_500m_doy2021025_aid0001,ET_500m,aid0001,2021-01-25,8386.0,0.8,2.0,"(0.8,2.0)",1.6826854,0.0950893,0.009042,1.7,1.7,1.7,1.7,1.7
MOD16A2GF_006_ET_500m_doy2021033_aid0001,ET_500m,aid0001,2021-02-02,8386.0,0.1,2.2,"(0.1,2.2)",1.8774624,0.2022118,0.0408896,2.0,2.2,1.9,1.6,1.8
MOD16A2GF_006_ET_500m_doy2021041_aid0001,ET_500m,aid0001,2021-02-10,8386.0,0.7,2.3,"(0.7,2.3)",1.9256141,0.1479239,0.0218815,2.0,2.3,1.9,1.5,1.8
MOD16A2GF_006_ET_500m_doy2021049_aid0001,ET_500m,aid0001,2021-02-18,8386.0,0.5,2.7,"(0.5,2.7)",2.168197,0.2368024,0.0560754,2.3,2.7,2.2,1.6,2.0
MOD16A2GF_006_ET_500m_doy2021057_aid0001,ET_500m,aid0001,2021-02-26,8386.0,1.0,4.5,"(1.0,4.5)",2.7546983,0.6099931,0.3720916,3.3,4.5,2.6,1.0,2.3
MOD16A2GF_006_ET_500m_doy2021065_aid0001,ET_500m,aid0001,2021-03-06,8386.0,1.3,4.3,"(1.3,4.3)",2.6468996,0.4334984,0.1879209,2.9,3.6,2.6,1.7,2.4
MOD16A2GF_006_ET_500m_doy2021073_aid0001,ET_500m,aid0001,2021-03-14,8386.0,0.5,6.3,"(0.5,6.3)",3.7701288,0.7298177,0.5326338,4.2,5.5,3.7,2.0,3.3
MOD16A2GF_006_ET_500m_doy2021081_aid0001,ET_500m,aid0001,2021-03-22,8386.0,1.0,10.2,"(1.0,10.2)",6.9188052,1.2270835,1.5057339,7.8,10.2,7.1,3.6,6.1
MOD16A2GF_006_ET_500m_doy2021089_aid0001,ET_500m,aid0001,2021-03-30,8386.0,3.2,7.7,"(3.2,7.7)",5.6956714,0.7442452,0.5539009,6.2,7.7,5.8,3.5,5.1
MOD16A2GF_006_ET_500m_doy2021097_aid0001,ET_500m,aid0001,2021-04-07,8386.0,6.6,11.8,"(6.6,11.8)",8.9859766,0.8816173,0.7772491,9.6,11.4,9.1,6.6,8.3
MOD16A2GF_006_ET_500m_doy2021105_aid0001,ET_500m,aid0001,2021-04-15,8386.0,10.0,15.7,"(10.0,15.7)",12.0463391,0.8250803,0.6807575,12.6,14.4,12.2,10.0,11.4
MOD16A2GF_006_ET_500m_doy2021113_aid0001,ET_500m,aid0001,2021-04-23,8386.0,5.9,11.8,"(5.9,11.8)",8.8156093,0.7470705,0.5581143,9.2,10.5,8.9,7.2,8.3
MOD16A2GF_006_ET_500m_doy2021121_aid0001,ET_500m,aid0001,2021-05-01,8386.0,8.5,14.8,"(8.5,14.8)",10.7988075,0.7504246,0.5631371,11.3,12.9,11.0,8.9,10.2
MOD16A2GF_006_ET_500m_doy2021129_aid0001,ET_500m,aid0001,2021-05-09,8386.0,16.3,37.8,"(16.3,37.8)",20.5844026,2.6751099,7.1562127,21.8,26.4,20.0,16.3,18.7
MOD16A2GF_006_ET_500m_doy2021137_aid0001,ET_500m,aid0001,2021-05-17,8386.0,11.3,28.9,"(11.3,28.9)",15.71772,2.2317567,4.9807378,16.6,20.2,15.2,11.3,14.2
MOD16A2GF_006_ET_500m_doy2021145_aid0001,ET_500m,aid0001,2021-05-25,8386.0,14.3,45.7,"(14.3,45.7)",22.1377772,4.1678721,17.3711581,24.1,31.9,21.6,14.3,18.9
MOD16A2GF_006_ET_500m_doy2021153_aid0001,ET_500m,aid0001,2021-06-02,8386.0,14.4,63.2,"(14.4,63.2)",34.6436919,7.6776689,58.9466004,39.0,53.0,34.3,15.6,29.6
MOD16A2GF_006_ET_500m_doy2021161_aid0001,ET_500m,aid0001,2021-06-10,8386.0,15.2,60.4,"(15.2,60.4)",33.3951586,7.3632398,54.2173007,38.7,53.1,33.1,15.2,28.9
MOD16A2GF_006_ET_500m_doy2021169_aid0001,ET_500m,aid0001,2021-06-18,8386.0,24.0,73.5,"(24.0,73.5)",42.0724422,7.3431116,53.921288,47.7,63.6,40.7,24.0,37.0
MOD16A2GF_006_ET_500m_doy2021177_aid0001,ET_500m,aid0001,2021-06-26,8386.0,19.3,67.1,"(19.3,67.1)",35.9426187,6.5634169,43.0784412,40.3,52.6,35.3,19.8,32.1
MOD16A2GF_006_ET_500m_doy2021185_aid0001,ET_500m,aid0001,2021-07-04,8386.0,24.7,77.3,"(24.7,77.3)",44.7830432,7.6371736,58.3264213,48.6,60.6,44.0,28.5,40.5
MOD16A2GF_006_ET_500m_doy2021193_aid0001,ET_500m,aid0001,2021-07-12,8386.0,18.1,69.0,"(18.1,69.0)",35.6276055,6.3718004,40.5998401,38.8,50.5,35.6,19.3,31.0
MOD16A2GF_006_ET_500m_doy2021201_aid0001,ET_500m,aid0001,2021-07-20,8386.0,12.6,61.2,"(12.6,61.2)",27.4294539,6.4289682,41.3316319,32.1,46.5,26.6,12.6,22.5
MOD16A2GF_006_ET_500m_doy2021209_aid0001,ET_500m,aid0001,2021-07-28,8386.0,13.7,52.1,"(13.7,52.1)",25.180062,4.3224974,18.6839836,27.9,36.9,24.3,13.7,21.9
MOD16A2GF_006_ET_500m_doy2021217_aid0001,ET_500m,aid0001,2021-08-05,8386.0,9.4,42.9,"(9.4,42.9)",18.7346768,4.7370418,22.4395655,21.4,29.8,18.2,9.4,15.8
MOD16A2GF_006_ET_500m_doy2021225_aid0001,ET_500m,aid0001,2021-08-13,8386.0,9.7,41.4,"(9.7,41.4)",18.6061412,4.5487891,20.6914827,21.0,29.1,18.7,9.7,15.6
MOD16A2GF_006_ET_500m_doy2021233_aid0001,ET_500m,aid0001,2021-08-21,8386.0,7.7,31.8,"(7.7,31.8)",15.4765681,3.0538588,9.3260536,16.9,21.1,15.2,9.9,14.1
MOD16A2GF_006_ET_500m_doy2021241_aid0001,ET_500m,aid0001,2021-08-29,8386.0,6.2,38.3,"(6.2,38.3)",13.3754591,3.2134623,10.3263403,14.8,19.4,12.9,7.1,11.7
MOD16A2GF_006_ET_500m_doy2021249_aid0001,ET_500m,aid0001,2021-09-06,8386.0,7.0,28.6,"(7.0,28.6)",11.9348676,2.6958325,7.2675131,13.4,18.9,11.8,7.0,9.7
MOD16A2GF_006_ET_500m_doy2021257_aid0001,ET_500m,aid0001,2021-09-14,8386.0,5.0,20.9,"(5.0,20.9)",8.6146912,1.7201306,2.9588493,9.1,11.2,8.1,5.7,7.7
MOD16A2GF_006_ET_500m_doy2021265_aid0001,ET_500m,aid0001,2021-09-22,8386.0,5.9,18.6,"(5.9,18.6)",7.5665872,1.0198459,1.0400856,7.8,9.1,7.5,5.9,6.9
MOD16A2GF_006_ET_500m_doy2021273_aid0001,ET_500m,aid0001,2021-09-30,8386.0,3.7,18.0,"(3.7,18.0)",6.0412115,0.8620325,0.7431001,6.3,7.8,6.1,3.8,5.3
MOD16A2GF_006_ET_500m_doy2021281_aid0001,ET_500m,aid0001,2021-10-08,8386.0,3.0,10.1,"(3.0,10.1)",4.4147865,0.5861493,0.343571,4.7,5.9,4.5,3.0,3.9
MOD16A2GF_006_ET_500m_doy2021289_aid0001,ET_500m,aid0001,2021-10-16,8386.0,2.5,9.5,"(2.5,9.5)",3.7286072,0.5051992,0.2552262,4.0,5.0,3.8,2.5,3.3
MOD16A2GF_006_ET_500m_doy2021297_aid0001,ET_500m,aid0001,2021-10-24,8386.0,1.9,7.5,"(1.9,7.5)",2.829275,0.34928,0.1219965,2.9,3.3,2.8,2.2,2.6
MOD16A2GF_006_ET_500m_doy2021305_aid0001,ET_500m,aid0001,2021-11-01,8386.0,1.4,5.8,"(1.4,5.8)",2.2481994,0.2708903,0.0733816,2.3,2.6,2.2,1.8,2.1
MOD16A2GF_006_ET_500m_doy2021313_aid0001,ET_500m,aid0001,2021-11-09,8386.0,1.4,4.6,"(1.4,4.6)",2.1095993,0.2416843,0.0584113,2.2,2.5,2.1,1.7,2.0
MOD16A2GF_006_ET_500m_doy2021321_aid0001,ET_500m,aid0001,2021-11-17,8386.0,0.5,3.1,"(0.5,3.1)",1.6007632,0.2073463,0.0429925,1.7,2.0,1.6,1.2,1.5
MOD16A2GF_006_ET_500m_doy2021329_aid0001,ET_500m,aid0001,2021-11-25,8386.0,0.9,2.7,"(0.9,2.7)",1.7864417,0.1837575,0.0337668,1.9,2.0,1.8,1.7,1.8
MOD16A2GF_006_ET_500m_doy2021337_aid0001,ET_500m,aid0001,2021-12-03,8386.0,0.8,1.8,"(0.8,1.8)",1.6009063,0.1832586,0.0335837,1.7,1.8,1.7,1.5,1.6
MOD16A2GF_006_ET_500m_doy2021345_aid0001,ET_500m,aid0001,2021-12-11,8386.0,0.6,2.1,"(0.6,2.1)",1.2367756,0.134222,0.0180156,1.3,1.4,1.3,1.1,1.2
MOD16A2GF_006_ET_500m_doy2021353_aid0001,ET_500m,aid0001,2021-12-19,8386.0,0.4,1.9,"(0.4,1.9)",1.6386597,0.2916001,0.0850306,1.8,1.9,1.8,1.3,1.6
MOD16A2GF_006_ET_500m_doy2021361_aid0001,ET_500m,aid0001,2021-12-27,8386.0,0.4,1.3,"(0.4,1.3)",0.9460052,0.1074115,0.0115372,1.0,1.1,1.0,0.8,0.9
MOD16A2GF_006_PET_500m_doy2000001_aid0001,PET_500m,aid0001,2000-01-01,8382.0,-0.8,1.5,"(-0.8,1.5)",1.0697089,0.3633107,0.1319946,1.3,1.5,1.2,0.3,0.9
MOD16A2GF_006_PET_500m_doy2000009_aid0001,PET_500m,aid0001,2000-01-09,8382.0,-0.6,1.6,"(-0.6,1.6)",1.2302195,0.345882,0.1196344,1.5,1.6,1.4,0.5,1.1
MOD16A2GF_006_PET_500m_doy2000017_aid0001,PET_500m,aid0001,2000-01-17,8382.0,-0.7,2.1,"(-0.7,2.1)",1.55754,0.444331,0.19743,1.9,2.1,1.7,0.4,1.3
MOD16A2GF_006_PET_500m_doy2000025_aid0001,PET_500m,aid0001,2000-01-25,8382.0,-0.8,2.0,"(-0.8,2.0)",1.4955738,0.4541316,0.2062355,1.8,2.0,1.6,0.6,1.3
MOD16A2GF_006_PET_500m_doy2000033_aid0001,PET_500m,aid0001,2000-02-02,8382.0,0.1,1.6,"(0.1,1.6)",1.2863875,0.1690559,0.0285799,1.4,1.6,1.3,0.9,1.2
MOD16A2GF_006_PET_500m_doy2000041_aid0001,PET_500m,aid0001,2000-02-10,8382.0,0.3,2.3,"(0.3,2.3)",1.8978048,0.2090358,0.043696,2.0,2.3,2.0,1.5,1.8
MOD16A2GF_006_PET_500m_doy2000049_aid0001,PET_500m,aid0001,2000-02-18,8382.0,0.7,3.0,"(0.7,3.0)",2.6069435,0.2863172,0.0819776,2.8,3.0,2.7,2.1,2.5
MOD16A2GF_006_PET_500m_doy2000057_aid0001,PET_500m,aid0001,2000-02-26,8382.0,0.6,3.5,"(0.6,3.5)",2.605643,0.2691492,0.0724413,2.8,3.2,2.7,2.1,2.5
MOD16A2GF_006_PET_500m_doy2000065_aid0001,PET_500m,aid0001,2000-03-05,8382.0,0.6,7.0,"(0.6,7.0)",4.408041,0.6363912,0.4049938,4.7,5.6,4.4,3.2,4.1
MOD16A2GF_006_PET_500m_doy2000073_aid0001,PET_500m,aid0001,2000-03-13,8382.0,1.1,6.6,"(1.1,6.6)",3.4623837,0.692859,0.4800536,3.9,5.2,3.4,1.7,3.0
MOD16A2GF_006_PET_500m_doy2000081_aid0001,PET_500m,aid0001,2000-03-21,8382.0,2.1,10.6,"(2.1,10.6)",7.2999881,1.1380855,1.2952386,8.1,10.3,7.1,4.2,6.5
MOD16A2GF_006_PET_500m_doy2000089_aid0001,PET_500m,aid0001,2000-03-29,8382.0,4.3,11.1,"(4.3,11.1)",7.9929253,1.3710574,1.8797984,9.3,11.1,7.6,4.3,6.9
MOD16A2GF_006_PET_500m_doy2000097_aid0001,PET_500m,aid0001,2000-04-06,8382.0,7.7,13.0,"(7.7,13.0)",11.2892508,0.9033423,0.8160274,12.1,13.0,11.2,8.4,10.6
MOD16A2GF_006_PET_500m_doy2000105_aid0001,PET_500m,aid0001,2000-04-14,8382.0,24.7,28.8,"(24.7,28.8)",27.0539131,0.428646,0.1837374,27.3,28.0,27.1,26.1,26.8
MOD16A2GF_006_PET_500m_doy2000113_aid0001,PET_500m,aid0001,2000-04-22,8382.0,31.2,36.3,"(31.2,36.3)",33.7158435,0.4485263,0.2011759,34.0,34.9,33.7,32.5,33.4
MOD16A2GF_006_PET_500m_doy2000121_aid0001,PET_500m,aid0001,2000-04-30,8382.0,27.0,31.0,"(27.0,31.0)",29.5170842,0.4739647,0.2246425,29.8,30.7,29.5,28.3,29.2
MOD16A2GF_006_PET_500m_doy2000129_aid0001,PET_500m,aid0001,2000-05-08,8382.0,31.0,35.2,"(31.0,35.2)",33.3809473,0.5263207,0.2770135,33.7,34.6,33.4,32.2,33.1
MOD16A2GF_006_PET_500m_doy2000137_aid0001,PET_500m,aid0001,2000-05-16,8382.0,36.4,44.4,"(36.4,44.4)",38.7573491,0.7076838,0.5008163,39.2,40.5,38.7,37.0,38.3
MOD16A2GF_006_PET_500m_doy2000145_aid0001,PET_500m,aid0001,2000-05-24,8382.0,31.8,43.8,"(31.8,43.8)",38.6403364,0.7568105,0.5727621,39.0,40.2,38.6,37.0,38.2
MOD16A2GF_006_PET_500m_doy2000153_aid0001,PET_500m,aid0001,2000-06-01,8382.0,33.0,45.8,"(33.0,45.8)",38.5187187,1.0190229,1.0384077,38.9,40.2,38.4,36.7,38.0
MOD16A2GF_006_PET_500m_doy2000161_aid0001,PET_500m,aid0001,2000-06-09,8382.0,42.9,51.8,"(42.9,51.8)",46.7486399,0.9300646,0.8650202,47.1,48.4,46.6,44.9,46.2
MOD16A2GF_006_PET_500m_doy2000169_aid0001,PET_500m,aid0001,2000-06-17,8382.0,42.6,55.2,"(42.6,55.2)",49.3476259,1.7690662,3.1295953,50.2,51.5,49.7,48.0,49.3
MOD16A2GF_006_PET_500m_doy2000177_aid0001,PET_500m,aid0001,2000-06-25,8382.0,14.6,38.1,"(14.6,38.1)",24.8934025,4.0521155,16.4196403,27.3,33.0,25.3,17.8,23.5
MOD16A2GF_006_PET_500m_doy2000185_aid0001,PET_500m,aid0001,2000-07-03,8382.0,21.6,48.5,"(21.6,48.5)",31.5569792,8.100918,65.6248731,39.0,48.5,32.65,21.6,23.6
MOD16A2GF_006_PET_500m_doy2000193_aid0001,PET_500m,aid0001,2000-07-11,8382.0,20.2,53.7,"(20.2,53.7)",30.5470532,7.4993445,56.2401673,37.9,53.7,30.3,20.2,22.625
MOD16A2GF_006_PET_500m_doy2000201_aid0001,PET_500m,aid0001,2000-07-19,8382.0,18.9,51.2,"(18.9,51.2)",25.9477929,4.8749827,23.7654562,28.7,38.6,24.9,18.9,22.1
MOD16A2GF_006_PET_500m_doy2000209_aid0001,PET_500m,aid0001,2000-07-27,8382.0,16.9,47.6,"(16.9,47.6)",27.9785016,6.3499501,40.3218666,33.1,47.6,31.1,16.9,21.0
MOD16A2GF_006_PET_500m_doy2000217_aid0001,PET_500m,aid0001,2000-08-04,8382.0,16.5,51.2,"(16.5,51.2)",24.5017418,5.3982923,29.1415598,28.6,39.6,26.2,16.5,18.6
MOD16A2GF_006_PET_500m_doy2000225_aid0001,PET_500m,aid0001,2000-08-12,8382.0,16.5,34.7,"(16.5,34.7)",19.9751372,1.871252,3.5015842,20.8,23.8,19.8,16.5,18.8
MOD16A2GF_006_PET_500m_doy2000233_aid0001,PET_500m,aid0001,2000-08-20,8382.0,12.9,34.2,"(12.9,34.2)",22.9956454,5.1732591,26.7626093,26.4,34.2,25.6,12.9,18.0
MOD16A2GF_006_PET_500m_doy2000241_aid0001,PET_500m,aid0001,2000-08-28,8382.0,12.2,32.1,"(12.2,32.1)",22.9596874,3.30583,10.9285121,24.9,28.6,24.1,18.7,22.4
MOD16A2GF_006_PET_500m_doy2000249_aid0001,PET_500m,aid0001,2000-09-05,8382.0,11.1,27.2,"(11.1,27.2)",18.8795156,2.6064796,6.7937357,20.6,25.1,19.7,12.9,17.5
MOD16A2GF_006_PET_500m_doy2000257_aid0001,PET_500m,aid0001,2000-09-13,8382.0,15.3,22.1,"(15.3,22.1)",18.0661298,0.5961395,0.3553823,18.4,19.3,18.1,16.9,17.8
MOD16A2GF_006_PET_500m_doy2000265_aid0001,PET_500m,aid0001,2000-09-21,8382.0,13.9,18.6,"(13.9,18.6)",15.5367812,0.4461867,0.1990826,15.8,16.6,15.5,14.4,15.225
MOD16A2GF_006_PET_500m_doy2000273_aid0001,PET_500m,aid0001,2000-09-29,8382.0,10.4,15.0,"(10.4,15.0)",11.4582081,0.4019622,0.1615736,11.7,12.4,11.4,10.5,11.2
MOD16A2GF_006_PET_500m_doy2000281_aid0001,PET_500m,aid0001,2000-10-07,8382.0,5.6,8.8,"(5.6,8.8)",6.2882606,0.2959652,0.0875954,6.5,7.2,6.3,5.6,6.0
MOD16A2GF_006_PET_500m_doy2000289_aid0001,PET_500m,aid0001,2000-10-15,8382.0,4.5,6.7,"(4.5,6.7)",5.0073014,0.2222349,0.0493884,5.2,5.8,5.0,4.5,4.8
MOD16A2GF_006_PET_500m_doy2000297_aid0001,PET_500m,aid0001,2000-10-23,8382.0,2.6,4.9,"(2.6,4.9)",3.0262109,0.200075,0.04003,3.1,3.4,3.0,2.6,2.9
MOD16A2GF_006_PET_500m_doy2000305_aid0001,PET_500m,aid0001,2000-10-31,8382.0,1.4,3.5,"(1.4,3.5)",1.9105106,0.202149,0.0408642,2.0,2.4,1.9,1.4,1.7
MOD16A2GF_006_PET_500m_doy2000313_aid0001,PET_500m,aid0001,2000-11-08,8382.0,0.7,2.2,"(0.7,2.2)",1.1560367,0.1404349,0.019722,1.2,1.5,1.2,0.7,1.0
MOD16A2GF_006_PET_500m_doy2000321_aid0001,PET_500m,aid0001,2000-11-16,8382.0,0.7,2.0,"(0.7,2.0)",1.1772608,0.1244534,0.0154887,1.3,1.6,1.2,0.8,1.1
