File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_ET_500m_doy2008313_aid0001,ET_500m,aid0001,2008-11-08,66728.0,2.7,7.7,"(2.7,7.7)",5.23701,0.5446583,0.2966527,5.5,6.5,5.1,3.9,4.8
MOD16A2GF_006_ET_500m_doy2008321_aid0001,ET_500m,aid0001,2008-11-16,66728.0,1.4,8.0,"(1.4,8.0)",5.6503971,0.8501515,0.7227576,6.5,8.0,5.6,3.7,4.9
MOD16A2GF_006_ET_500m_doy2008329_aid0001,ET_500m,aid0001,2008-11-24,66728.0,0.1,7.7,"(0.1,7.7)",4.755975,0.9573919,0.9165993,5.7,7.7,4.5,3.2,4.0
MOD16A2GF_006_ET_500m_doy2008337_aid0001,ET_500m,aid0001,2008-12-02,66728.0,3.3,7.1,"(3.3,7.1)",5.3707184,0.3251529,0.1057244,5.6,6.3,5.4,4.4,5.1
MOD16A2GF_006_ET_500m_doy2008345_aid0001,ET_500m,aid0001,2008-12-10,66728.0,-0.1,8.0,"(-0.1,8.0)",5.9073298,0.4958838,0.2459007,6.2,7.2,5.9,4.5,5.5
MOD16A2GF_006_ET_500m_doy2008353_aid0001,ET_500m,aid0001,2008-12-18,66728.0,2.7,9.3,"(2.7,9.3)",6.5519812,0.8065724,0.650559,7.2,9.1,6.4,4.0,5.9
MOD16A2GF_006_ET_500m_doy2008361_aid0001,ET_500m,aid0001,2008-12-26,66728.0,3.8,7.6,"(3.8,7.6)",5.6720492,0.5136901,0.2638775,6.0,7.0,5.6,4.4,5.3
MOD16A2GF_006_ET_500m_doy2009001_aid0001,ET_500m,aid0001,2009-01-01,66728.0,0.0,9.2,"(0.0,9.2)",6.6906621,0.6711814,0.4504845,7.1,8.4,6.7,5.2,6.2
MOD16A2GF_006_ET_500m_doy2009009_aid0001,ET_500m,aid0001,2009-01-09,66728.0,0.1,8.2,"(0.1,8.2)",4.6876559,1.0871783,1.1819566,5.6,8.2,4.7,2.5,3.8
MOD16A2GF_006_ET_500m_doy2009017_aid0001,ET_500m,aid0001,2009-01-17,66728.0,0.1,10.7,"(0.1,10.7)",5.7580026,1.3314384,1.7727282,7.1,10.7,5.1,1.2,4.6
MOD16A2GF_006_ET_500m_doy2009025_aid0001,ET_500m,aid0001,2009-01-25,66728.0,1.1,10.2,"(1.1,10.2)",6.2048975,1.244447,1.5486482,7.1,9.8,5.8,2.6,5.3
MOD16A2GF_006_ET_500m_doy2009033_aid0001,ET_500m,aid0001,2009-02-02,66728.0,2.5,9.5,"(2.5,9.5)",6.3308012,1.0558542,1.114828,6.9,9.0,6.1,3.4,5.5
MOD16A2GF_006_ET_500m_doy2009041_aid0001,ET_500m,aid0001,2009-02-10,66728.0,3.7,11.0,"(3.7,11.0)",6.4519497,1.7352592,3.0111247,7.7,11.0,6.3,3.7,5.2
MOD16A2GF_006_ET_500m_doy2009049_aid0001,ET_500m,aid0001,2009-02-18,66728.0,3.1,12.1,"(3.1,12.1)",6.2034528,1.954646,3.8206409,7.5,11.7,6.0,3.1,4.7
MOD16A2GF_006_ET_500m_doy2009057_aid0001,ET_500m,aid0001,2009-02-26,66728.0,3.6,13.7,"(3.6,13.7)",7.2149862,2.3122172,5.3463484,8.8,13.7,7.2,3.6,5.2
MOD16A2GF_006_ET_500m_doy2009065_aid0001,ET_500m,aid0001,2009-03-06,66728.0,5.2,15.5,"(5.2,15.5)",7.7993196,1.4435106,2.0837227,8.2,10.1,7.3,5.2,6.9
MOD16A2GF_006_ET_500m_doy2009073_aid0001,ET_500m,aid0001,2009-03-14,66728.0,4.4,17.1,"(4.4,17.1)",8.3827359,1.959002,3.8376887,9.2,12.2,7.9,4.4,7.2
MOD16A2GF_006_ET_500m_doy2009081_aid0001,ET_500m,aid0001,2009-03-22,66728.0,5.0,17.8,"(5.0,17.8)",9.4145411,2.2226857,4.9403315,10.6,15.1,9.5,5.0,7.6
MOD16A2GF_006_ET_500m_doy2009089_aid0001,ET_500m,aid0001,2009-03-30,66728.0,5.9,17.4,"(5.9,17.4)",11.2348459,2.4939938,6.220005,12.8,17.4,12.0,5.9,9.7
MOD16A2GF_006_ET_500m_doy2009097_aid0001,ET_500m,aid0001,2009-04-07,66728.0,5.3,17.2,"(5.3,17.2)",12.131543,2.8880399,8.3407746,14.4,17.2,12.9,5.7,10.9
MOD16A2GF_006_ET_500m_doy2009105_aid0001,ET_500m,aid0001,2009-04-15,66728.0,6.7,18.3,"(6.7,18.3)",11.8860658,1.9029932,3.621383,13.0,16.1,11.9,7.8,10.9
MOD16A2GF_006_ET_500m_doy2009113_aid0001,ET_500m,aid0001,2009-04-23,66728.0,5.9,15.0,"(5.9,15.0)",10.5515586,1.3797689,1.9037621,11.4,13.8,10.3,7.4,9.8
MOD16A2GF_006_ET_500m_doy2009121_aid0001,ET_500m,aid0001,2009-05-01,66728.0,6.7,20.2,"(6.7,20.2)",16.0615888,1.9802828,3.9215199,17.2,19.9,16.4,12.7,15.4
MOD16A2GF_006_ET_500m_doy2009129_aid0001,ET_500m,aid0001,2009-05-09,66728.0,6.6,16.5,"(6.6,16.5)",11.3193352,1.6406881,2.6918576,12.7,16.5,11.1,6.6,10.1
MOD16A2GF_006_ET_500m_doy2009137_aid0001,ET_500m,aid0001,2009-05-17,66728.0,2.4,12.2,"(2.4,12.2)",4.036977,0.6483078,0.4203031,4.4,5.6,4.0,2.4,3.6
MOD16A2GF_006_ET_500m_doy2009145_aid0001,ET_500m,aid0001,2009-05-25,66728.0,3.0,15.5,"(3.0,15.5)",4.3116308,0.6316079,0.3989285,4.7,6.0,4.3,3.0,3.8
MOD16A2GF_006_ET_500m_doy2009153_aid0001,ET_500m,aid0001,2009-06-02,66728.0,3.2,12.9,"(3.2,12.9)",6.708151,1.7634471,3.1097458,8.1,12.1,6.2,3.2,5.4
MOD16A2GF_006_ET_500m_doy2009161_aid0001,ET_500m,aid0001,2009-06-10,66728.0,2.2,31.5,"(2.2,31.5)",5.3581735,1.5758236,2.48322,6.7,10.4,4.9,2.2,4.2
MOD16A2GF_006_ET_500m_doy2009169_aid0001,ET_500m,aid0001,2009-06-18,66728.0,1.4,14.8,"(1.4,14.8)",3.3050893,1.2660108,1.6027834,4.5,7.9,2.9,1.4,2.2
MOD16A2GF_006_ET_500m_doy2009177_aid0001,ET_500m,aid0001,2009-06-26,66728.0,1.0,13.7,"(1.0,13.7)",2.1882148,0.7427299,0.5516478,2.5,3.7,2.0,1.0,1.7
MOD16A2GF_006_ET_500m_doy2009185_aid0001,ET_500m,aid0001,2009-07-04,66728.0,0.5,11.7,"(0.5,11.7)",2.3878507,0.8671033,0.7518682,2.8,4.3,2.2,0.5,1.8
MOD16A2GF_006_ET_500m_doy2009193_aid0001,ET_500m,aid0001,2009-07-12,66728.0,0.3,14.9,"(0.3,14.9)",1.8725048,0.9365453,0.877117,2.1,3.4,1.7,0.3,1.2
MOD16A2GF_006_ET_500m_doy2009201_aid0001,ET_500m,aid0001,2009-07-20,66728.0,0.2,15.6,"(0.2,15.6)",1.5531546,0.9428931,0.8890474,1.8,3.1,1.3,0.2,0.9
MOD16A2GF_006_ET_500m_doy2009209_aid0001,ET_500m,aid0001,2009-07-28,66728.0,0.4,13.8,"(0.4,13.8)",1.7053321,0.7494005,0.5616012,1.9,2.8,1.5,0.4,1.3
MOD16A2GF_006_ET_500m_doy2009217_aid0001,ET_500m,aid0001,2009-08-05,66728.0,0.3,8.7,"(0.3,8.7)",1.2144122,0.5850804,0.3423191,1.4,2.1,1.0,0.3,0.9
MOD16A2GF_006_ET_500m_doy2009225_aid0001,ET_500m,aid0001,2009-08-13,66728.0,0.3,10.0,"(0.3,10.0)",1.0889627,0.4886201,0.2387496,1.2,1.8,0.9,0.3,0.8
MOD16A2GF_006_ET_500m_doy2009233_aid0001,ET_500m,aid0001,2009-08-21,66728.0,0.4,6.9,"(0.4,6.9)",0.9582334,0.3155412,0.0995662,1.0,1.3,0.9,0.5,0.8
MOD16A2GF_006_ET_500m_doy2009241_aid0001,ET_500m,aid0001,2009-08-29,66728.0,0.9,6.7,"(0.9,6.7)",1.3154088,0.2399639,0.0575827,1.4,1.7,1.3,0.9,1.2
MOD16A2GF_006_ET_500m_doy2009249_aid0001,ET_500m,aid0001,2009-09-06,66728.0,0.2,5.2,"(0.2,5.2)",0.6439336,0.1696764,0.0287901,0.7,1.0,0.6,0.2,0.5
MOD16A2GF_006_ET_500m_doy2009257_aid0001,ET_500m,aid0001,2009-09-14,66728.0,0.5,12.7,"(0.5,12.7)",1.2064171,0.2552222,0.0651384,1.3,1.6,1.2,0.8,1.1
MOD16A2GF_006_ET_500m_doy2009265_aid0001,ET_500m,aid0001,2009-09-22,66728.0,0.3,5.3,"(0.3,5.3)",0.813089,0.1961477,0.0384739,1.0,1.4,0.8,0.3,0.7
MOD16A2GF_006_ET_500m_doy2009273_aid0001,ET_500m,aid0001,2009-09-30,66728.0,0.8,3.6,"(0.8,3.6)",1.2158584,0.1307595,0.017098,1.3,1.6,1.2,0.8,1.1
MOD16A2GF_006_ET_500m_doy2009281_aid0001,ET_500m,aid0001,2009-10-08,66728.0,0.5,2.6,"(0.5,2.6)",0.7832005,0.1240083,0.0153781,0.9,1.2,0.8,0.5,0.7
MOD16A2GF_006_ET_500m_doy2009289_aid0001,ET_500m,aid0001,2009-10-16,66728.0,0.5,2.0,"(0.5,2.0)",1.0797117,0.2857555,0.0816562,1.3,2.0,1.1,0.5,0.8
MOD16A2GF_006_ET_500m_doy2009297_aid0001,ET_500m,aid0001,2009-10-24,66728.0,3.7,7.1,"(3.7,7.1)",5.1424604,0.4390963,0.1928055,5.4,6.1,5.1,4.2,4.9
MOD16A2GF_006_ET_500m_doy2009305_aid0001,ET_500m,aid0001,2009-11-01,66728.0,4.2,8.2,"(4.2,8.2)",6.0351622,0.7004818,0.4906748,6.7,8.2,5.9,4.2,5.5
MOD16A2GF_006_ET_500m_doy2009313_aid0001,ET_500m,aid0001,2009-11-09,66728.0,0.1,4.6,"(0.1,4.6)",2.728835,0.4153876,0.1725469,2.9,3.6,2.8,1.8,2.4
MOD16A2GF_006_ET_500m_doy2009321_aid0001,ET_500m,aid0001,2009-11-17,66728.0,0.0,6.1,"(0.0,6.1)",4.632039,0.2651651,0.0703125,4.8,5.2,4.6,4.1,4.5
MOD16A2GF_006_ET_500m_doy2009329_aid0001,ET_500m,aid0001,2009-11-25,66728.0,-0.4,8.6,"(-0.4,8.6)",6.1361647,0.659174,0.4345104,6.6,7.9,6.1,4.4,5.7
MOD16A2GF_006_ET_500m_doy2009337_aid0001,ET_500m,aid0001,2009-12-03,66728.0,-0.3,7.6,"(-0.3,7.6)",5.2881639,0.9044876,0.8180978,6.0,7.6,5.5,3.0,4.8
MOD16A2GF_006_ET_500m_doy2009345_aid0001,ET_500m,aid0001,2009-12-11,66728.0,-0.3,8.7,"(-0.3,8.7)",5.4015211,0.9246365,0.8549526,6.2,8.1,5.4,2.6,4.7
MOD16A2GF_006_ET_500m_doy2009353_aid0001,ET_500m,aid0001,2009-12-19,66728.0,-0.3,8.2,"(-0.3,8.2)",5.7250569,0.7835048,0.6138797,6.2,7.8,5.5,3.5,5.1
MOD16A2GF_006_ET_500m_doy2009361_aid0001,ET_500m,aid0001,2009-12-27,66728.0,-0.1,5.7,"(-0.1,5.7)",4.2135535,0.5340928,0.2852551,4.6,5.6,4.2,2.9,3.9
MOD16A2GF_006_ET_500m_doy2010001_aid0001,ET_500m,aid0001,2010-01-01,66728.0,0.0,10.5,"(0.0,10.5)",7.3399637,0.7320345,0.5358746,7.6,8.6,7.2,5.9,6.9
MOD16A2GF_006_ET_500m_doy2010009_aid0001,ET_500m,aid0001,2010-01-09,66728.0,0.0,10.5,"(0.0,10.5)",6.9516005,1.074648,1.1548683,7.8,10.3,6.9,3.8,6.1
MOD16A2GF_006_ET_500m_doy2010017_aid0001,ET_500m,aid0001,2010-01-17,66728.0,-0.1,11.7,"(-0.1,11.7)",7.3451625,0.8011007,0.6417624,7.6,8.6,7.1,5.9,6.9
MOD16A2GF_006_ET_500m_doy2010025_aid0001,ET_500m,aid0001,2010-01-25,66728.0,-0.2,10.2,"(-0.2,10.2)",6.6666167,0.9048802,0.8188082,7.2,9.1,6.7,4.0,5.9
MOD16A2GF_006_ET_500m_doy2010033_aid0001,ET_500m,aid0001,2010-02-02,66728.0,-0.3,8.7,"(-0.3,8.7)",4.5935814,1.4546109,2.1158929,5.8,8.7,4.7,-0.3,3.2
MOD16A2GF_006_ET_500m_doy2010041_aid0001,ET_500m,aid0001,2010-02-10,66728.0,1.1,10.1,"(1.1,10.1)",5.9464183,1.461845,2.1369908,7.0,10.1,5.5,1.5,4.8
MOD16A2GF_006_ET_500m_doy2010049_aid0001,ET_500m,aid0001,2010-02-18,66728.0,1.8,14.5,"(1.8,14.5)",6.3263233,2.4279995,5.8951815,8.2,14.2,5.7,1.8,4.2
MOD16A2GF_006_ET_500m_doy2010057_aid0001,ET_500m,aid0001,2010-02-26,66728.0,2.6,14.6,"(2.6,14.6)",6.7280482,2.6617863,7.0851065,9.3,14.6,5.8,2.6,4.3
MOD16A2GF_006_ET_500m_doy2010065_aid0001,ET_500m,aid0001,2010-03-06,66728.0,4.1,18.1,"(4.1,18.1)",8.6989105,2.6531405,7.0391546,10.8,16.9,8.1,4.1,6.7
MOD16A2GF_006_ET_500m_doy2010073_aid0001,ET_500m,aid0001,2010-03-14,66728.0,5.9,18.1,"(5.9,18.1)",8.900493,1.919495,3.684461,9.7,12.8,8.4,5.9,7.6
MOD16A2GF_006_ET_500m_doy2010081_aid0001,ET_500m,aid0001,2010-03-22,66728.0,6.4,14.0,"(6.4,14.0)",9.8249371,1.2627908,1.5946407,10.6,13.1,9.8,6.4,8.9
MOD16A2GF_006_ET_500m_doy2010089_aid0001,ET_500m,aid0001,2010-03-30,66728.0,6.0,12.0,"(6.0,12.0)",8.4167006,1.084512,1.1761664,9.2,11.6,8.2,6.0,7.6
MOD16A2GF_006_ET_500m_doy2010097_aid0001,ET_500m,aid0001,2010-04-07,66728.0,5.4,12.5,"(5.4,12.5)",7.8493796,1.054333,1.1116181,8.7,10.7,7.6,5.4,7.1
MOD16A2GF_006_ET_500m_doy2010105_aid0001,ET_500m,aid0001,2010-04-15,66728.0,7.6,18.4,"(7.6,18.4)",13.195663,1.8600048,3.4596179,14.5,18.4,12.8,7.8,11.8
MOD16A2GF_006_ET_500m_doy2010113_aid0001,ET_500m,aid0001,2010-04-23,66728.0,5.7,11.9,"(5.7,11.9)",8.748386,0.623018,0.3881514,9.1,10.3,8.7,7.1,8.3
MOD16A2GF_006_ET_500m_doy2010121_aid0001,ET_500m,aid0001,2010-05-01,66728.0,9.0,19.8,"(9.0,19.8)",14.4350528,1.7467404,3.051102,15.8,19.8,13.9,9.0,13.0
MOD16A2GF_006_ET_500m_doy2010129_aid0001,ET_500m,aid0001,2010-05-09,66728.0,7.3,17.2,"(7.3,17.2)",9.8997827,0.8807863,0.7757845,10.5,12.3,9.8,7.6,9.3
MOD16A2GF_006_ET_500m_doy2010137_aid0001,ET_500m,aid0001,2010-05-17,66728.0,5.9,19.2,"(5.9,19.2)",8.5924979,0.9119603,0.8316716,9.3,11.2,8.4,6.1,8.0
MOD16A2GF_006_ET_500m_doy2010145_aid0001,ET_500m,aid0001,2010-05-25,66728.0,2.1,12.4,"(2.1,12.4)",3.658671,0.7241145,0.5243418,4.1,5.6,3.5,2.1,3.1
MOD16A2GF_006_ET_500m_doy2010153_aid0001,ET_500m,aid0001,2010-06-02,66728.0,2.9,10.2,"(2.9,10.2)",4.7969323,0.8049733,0.647982,5.3,6.9,4.7,2.9,4.2
MOD16A2GF_006_ET_500m_doy2010161_aid0001,ET_500m,aid0001,2010-06-10,66728.0,2.6,29.9,"(2.6,29.9)",5.7000405,1.4087017,1.9844406,6.7,9.7,5.4,2.6,4.7
MOD16A2GF_006_ET_500m_doy2010169_aid0001,ET_500m,aid0001,2010-06-18,66728.0,1.1,14.8,"(1.1,14.8)",3.0158299,1.046793,1.0957755,3.5,5.3,2.7,1.1,2.3
MOD16A2GF_006_ET_500m_doy2010177_aid0001,ET_500m,aid0001,2010-06-26,66728.0,0.7,14.5,"(0.7,14.5)",2.2832499,0.9269945,0.8593189,2.7,4.3,2.0,0.7,1.6
MOD16A2GF_006_ET_500m_doy2010185_aid0001,ET_500m,aid0001,2010-07-04,66728.0,0.5,16.3,"(0.5,16.3)",2.0939201,0.9496797,0.9018916,2.4,3.7,1.9,0.5,1.5
MOD16A2GF_006_ET_500m_doy2010193_aid0001,ET_500m,aid0001,2010-07-12,66728.0,0.7,18.0,"(0.7,18.0)",1.7308641,0.7489181,0.5608783,1.9,2.8,1.5,0.7,1.3
MOD16A2GF_006_ET_500m_doy2010201_aid0001,ET_500m,aid0001,2010-07-20,66728.0,0.6,12.3,"(0.6,12.3)",1.5493691,0.771218,0.5947772,1.7,2.7,1.4,0.6,1.0
MOD16A2GF_006_ET_500m_doy2010209_aid0001,ET_500m,aid0001,2010-07-28,66728.0,0.8,10.2,"(0.8,10.2)",2.4489345,1.3196279,1.7414178,3.5,6.6,1.9,0.8,1.4
MOD16A2GF_006_ET_500m_doy2010217_aid0001,ET_500m,aid0001,2010-08-05,66728.0,0.6,13.1,"(0.6,13.1)",3.776097,2.2840235,5.2167632,6.2,11.0,3.3,0.6,1.9
MOD16A2GF_006_ET_500m_doy2010225_aid0001,ET_500m,aid0001,2010-08-13,66728.0,0.4,8.8,"(0.4,8.8)",1.4937343,0.6523354,0.4255415,1.9,3.4,1.3,0.4,0.9
MOD16A2GF_006_ET_500m_doy2010233_aid0001,ET_500m,aid0001,2010-08-21,66728.0,0.5,5.2,"(0.5,5.2)",1.058746,0.3350717,0.112273,1.1,1.4,1.0,0.6,0.9
MOD16A2GF_006_ET_500m_doy2010241_aid0001,ET_500m,aid0001,2010-08-29,66728.0,0.5,5.1,"(0.5,5.1)",1.0301298,0.2458947,0.0604642,1.0,1.1,1.0,0.8,0.9
MOD16A2GF_006_ET_500m_doy2010249_aid0001,ET_500m,aid0001,2010-09-06,66728.0,0.5,5.7,"(0.5,5.7)",1.0020441,0.2418,0.0584672,1.0,1.1,0.9,0.8,0.9
MOD16A2GF_006_ET_500m_doy2010257_aid0001,ET_500m,aid0001,2010-09-14,66728.0,0.7,5.6,"(0.7,5.6)",1.0190085,0.1730246,0.0299375,1.1,1.4,1.0,0.7,0.9
MOD16A2GF_006_ET_500m_doy2010265_aid0001,ET_500m,aid0001,2010-09-22,66728.0,1.0,4.9,"(1.0,4.9)",1.5624416,0.3051527,0.0931182,1.6,1.9,1.5,1.1,1.4
MOD16A2GF_006_ET_500m_doy2010273_aid0001,ET_500m,aid0001,2010-09-30,66728.0,0.3,2.6,"(0.3,2.6)",0.6269647,0.1448271,0.0209749,0.7,0.8,0.6,0.5,0.6
MOD16A2GF_006_ET_500m_doy2010281_aid0001,ET_500m,aid0001,2010-10-08,66728.0,0.7,9.8,"(0.7,9.8)",1.265779,0.3037399,0.0922579,1.4,1.8,1.2,0.7,1.1
MOD16A2GF_006_ET_500m_doy2010289_aid0001,ET_500m,aid0001,2010-10-16,66728.0,1.0,2.6,"(1.0,2.6)",1.3145411,0.1605621,0.0257802,1.4,1.7,1.3,1.0,1.2
MOD16A2GF_006_ET_500m_doy2010297_aid0001,ET_500m,aid0001,2010-10-24,66728.0,2.5,4.9,"(2.5,4.9)",3.1451804,0.4495644,0.2021081,3.5,4.5,3.0,2.5,2.8
MOD16A2GF_006_ET_500m_doy2010305_aid0001,ET_500m,aid0001,2010-11-01,66728.0,2.1,4.8,"(2.1,4.8)",2.8725303,0.5477755,0.300058,3.4,4.8,2.7,2.1,2.4
MOD16A2GF_006_ET_500m_doy2010313_aid0001,ET_500m,aid0001,2010-11-09,66728.0,1.5,3.5,"(1.5,3.5)",2.0881414,0.2824903,0.0798008,2.2,2.6,2.1,1.5,1.9
MOD16A2GF_006_ET_500m_doy2010321_aid0001,ET_500m,aid0001,2010-11-17,66728.0,0.7,2.7,"(0.7,2.7)",1.0991728,0.345897,0.1196447,1.3,1.9,0.9,0.7,0.9
MOD16A2GF_006_ET_500m_doy2010329_aid0001,ET_500m,aid0001,2010-11-25,66728.0,0.7,1.7,"(0.7,1.7)",0.9316629,0.1304718,0.0170229,1.0,1.3,0.9,0.7,0.8
MOD16A2GF_006_ET_500m_doy2010337_aid0001,ET_500m,aid0001,2010-12-03,66728.0,2.9,6.7,"(2.9,6.7)",4.3959822,0.5826362,0.3394649,4.8,6.0,4.4,2.9,4.0
MOD16A2GF_006_ET_500m_doy2010345_aid0001,ET_500m,aid0001,2010-12-11,66728.0,1.8,5.0,"(1.8,5.0)",2.8561099,0.4904643,0.2405552,3.2,4.2,2.7,1.8,2.5
MOD16A2GF_006_ET_500m_doy2010353_aid0001,ET_500m,aid0001,2010-12-19,66728.0,1.9,6.0,"(1.9,6.0)",3.8218214,0.536176,0.2874847,4.3,5.6,3.7,2.6,3.4
MOD16A2GF_006_ET_500m_doy2010361_aid0001,ET_500m,aid0001,2010-12-27,66728.0,0.9,3.3,"(0.9,3.3)",1.6470672,0.4955606,0.2455804,2.1,3.3,1.5,0.9,1.3
MOD16A2GF_006_ET_500m_doy2011001_aid0001,ET_500m,aid0001,2011-01-01,66728.0,0.1,5.6,"(0.1,5.6)",3.3535158,0.457021,0.2088682,3.6,4.5,3.2,2.4,3.0
MOD16A2GF_006_ET_500m_doy2011009_aid0001,ET_500m,aid0001,2011-01-09,66728.0,0.0,7.6,"(0.0,7.6)",5.6684585,0.4262999,0.1817316,5.9,6.6,5.6,4.7,5.4
MOD16A2GF_006_ET_500m_doy2011017_aid0001,ET_500m,aid0001,2011-01-17,66728.0,-0.2,8.5,"(-0.2,8.5)",6.1159693,0.603046,0.3636645,6.4,7.4,6.0,4.7,5.7
MOD16A2GF_006_ET_500m_doy2011025_aid0001,ET_500m,aid0001,2011-01-25,66728.0,-0.1,11.0,"(-0.1,11.0)",6.0405182,1.2311056,1.515621,7.0,9.7,5.8,3.0,5.2
MOD16A2GF_006_ET_500m_doy2011033_aid0001,ET_500m,aid0001,2011-02-02,66728.0,0.0,11.7,"(0.0,11.7)",5.8523364,1.751128,3.0664491,7.2,11.2,5.9,1.0,4.5
MOD16A2GF_006_ET_500m_doy2011041_aid0001,ET_500m,aid0001,2011-02-10,66728.0,-0.1,12.6,"(-0.1,12.6)",6.161385,1.7062213,2.911191,7.6,11.6,5.5,1.5,4.9
MOD16A2GF_006_ET_500m_doy2011049_aid0001,ET_500m,aid0001,2011-02-18,66728.0,1.6,13.1,"(1.6,13.1)",5.8262154,2.2755746,5.1782399,8.0,13.1,4.6,1.6,4.2
MOD16A2GF_006_ET_500m_doy2011057_aid0001,ET_500m,aid0001,2011-02-26,66728.0,2.8,12.3,"(2.8,12.3)",5.4134606,2.0516626,4.2093195,7.2,12.3,4.4,2.8,3.8
MOD16A2GF_006_ET_500m_doy2011065_aid0001,ET_500m,aid0001,2011-03-06,66728.0,4.0,14.3,"(4.0,14.3)",8.3821259,2.0653543,4.2656883,10.1,14.3,7.5,4.0,6.7
MOD16A2GF_006_ET_500m_doy2011073_aid0001,ET_500m,aid0001,2011-03-14,66728.0,5.2,15.7,"(5.2,15.7)",7.8055734,1.4958664,2.2376163,8.2,10.3,7.5,5.2,6.8
MOD16A2GF_006_ET_500m_doy2011081_aid0001,ET_500m,aid0001,2011-03-22,66728.0,4.5,11.6,"(4.5,11.6)",7.0236527,1.2715983,1.6169623,7.9,10.9,6.8,4.5,5.9
MOD16A2GF_006_ET_500m_doy2011089_aid0001,ET_500m,aid0001,2011-03-30,66728.0,5.6,10.4,"(5.6,10.4)",8.1354109,0.7678624,0.5896127,8.7,10.3,8.2,6.0,7.6
MOD16A2GF_006_ET_500m_doy2011097_aid0001,ET_500m,aid0001,2011-04-07,66728.0,6.4,17.2,"(6.4,17.2)",12.5214872,2.0119598,4.0479824,13.8,16.6,13.1,9.1,11.9
MOD16A2GF_006_ET_500m_doy2011105_aid0001,ET_500m,aid0001,2011-04-15,66728.0,2.3,7.3,"(2.3,7.3)",4.6813137,0.7569509,0.5729746,5.2,6.7,4.8,2.7,4.2
MOD16A2GF_006_ET_500m_doy2011113_aid0001,ET_500m,aid0001,2011-04-23,66728.0,2.2,11.8,"(2.2,11.8)",3.4271895,0.4129106,0.1704951,3.7,4.4,3.4,2.5,3.2
MOD16A2GF_006_ET_500m_doy2011121_aid0001,ET_500m,aid0001,2011-05-01,66728.0,3.3,15.7,"(3.3,15.7)",6.1724434,1.4327853,2.0528736,7.6,11.4,6.1,3.3,5.0
MOD16A2GF_006_ET_500m_doy2011129_aid0001,ET_500m,aid0001,2011-05-09,66728.0,3.0,19.0,"(3.0,19.0)",4.5920693,0.5559458,0.3090757,4.9,5.9,4.5,3.2,4.2
MOD16A2GF_006_ET_500m_doy2011137_aid0001,ET_500m,aid0001,2011-05-17,66728.0,2.1,16.8,"(2.1,16.8)",3.3313706,0.644026,0.4147695,3.8,5.3,3.2,2.1,2.8
MOD16A2GF_006_ET_500m_doy2011145_aid0001,ET_500m,aid0001,2011-05-25,66728.0,2.7,22.1,"(2.7,22.1)",4.8178756,0.6170792,0.3807867,5.2,6.1,4.9,3.7,4.6
MOD16A2GF_006_ET_500m_doy2011153_aid0001,ET_500m,aid0001,2011-06-02,66728.0,1.1,14.5,"(1.1,14.5)",2.4361228,0.6265641,0.3925826,2.6,3.5,2.3,1.1,2.0
MOD16A2GF_006_ET_500m_doy2011161_aid0001,ET_500m,aid0001,2011-06-10,66728.0,0.9,12.5,"(0.9,12.5)",2.3987067,0.7267965,0.5282331,2.6,3.5,2.2,1.1,2.0
MOD16A2GF_006_ET_500m_doy2011169_aid0001,ET_500m,aid0001,2011-06-18,66728.0,1.1,14.1,"(1.1,14.1)",2.0152515,0.7351512,0.5404473,2.1,2.8,1.8,1.1,1.6
MOD16A2GF_006_ET_500m_doy2011177_aid0001,ET_500m,aid0001,2011-06-26,66728.0,0.7,12.9,"(0.7,12.9)",1.6003042,0.7021923,0.493074,1.7,2.4,1.3,0.7,1.2
MOD16A2GF_006_ET_500m_doy2011185_aid0001,ET_500m,aid0001,2011-07-04,66728.0,0.2,13.1,"(0.2,13.1)",1.1017804,0.7399507,0.5475271,1.2,1.9,0.8,0.2,0.7
MOD16A2GF_006_ET_500m_doy2011193_aid0001,ET_500m,aid0001,2011-07-12,66728.0,0.4,11.9,"(0.4,11.9)",1.1768448,0.5340449,0.285204,1.3,1.9,1.0,0.4,0.9
MOD16A2GF_006_ET_500m_doy2011201_aid0001,ET_500m,aid0001,2011-07-20,66728.0,0.3,10.8,"(0.3,10.8)",1.0091746,0.5007341,0.2507347,1.1,1.5,0.9,0.4,0.8
MOD16A2GF_006_ET_500m_doy2011209_aid0001,ET_500m,aid0001,2011-07-28,66728.0,0.2,8.7,"(0.2,8.7)",0.8642354,0.4507972,0.2032181,1.0,1.6,0.7,0.2,0.6
MOD16A2GF_006_ET_500m_doy2011217_aid0001,ET_500m,aid0001,2011-08-05,66728.0,0.5,7.0,"(0.5,7.0)",1.0584567,0.3047315,0.0928613,1.1,1.4,1.0,0.6,0.9
MOD16A2GF_006_ET_500m_doy2011225_aid0001,ET_500m,aid0001,2011-08-13,66728.0,0.2,6.1,"(0.2,6.1)",0.5807127,0.2531488,0.0640843,0.6,0.7,0.6,0.4,0.5
MOD16A2GF_006_ET_500m_doy2011233_aid0001,ET_500m,aid0001,2011-08-21,66728.0,0.6,6.0,"(0.6,6.0)",1.1491683,0.2388126,0.0570314,1.3,1.7,1.1,0.6,1.0
